COUNTY,PRECINCT,timing,election_name,VOTER COUNT
TARRANT,4125,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,9
TARRANT,4125,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,16
TARRANT,4125,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,21
TARRANT,4125,EV,2020 NOVEMBER 3RD GENERAL ELECTION,262
TARRANT,4125,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,8
TARRANT,4125,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,20
TARRANT,4128,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,38
TARRANT,4128,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,126
TARRANT,4128,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,60
TARRANT,4128,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,47
TARRANT,4128,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,118
TARRANT,4128,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,199
TARRANT,4128,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1679
TARRANT,4128,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,52
TARRANT,4128,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,214
TARRANT,4129,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,39
TARRANT,4129,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,154
TARRANT,4129,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,63
TARRANT,4129,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,72
TARRANT,4129,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,69
TARRANT,4129,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,83
TARRANT,4129,EV,2020 NOVEMBER 3RD GENERAL ELECTION,854
TARRANT,4129,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,28
TARRANT,4129,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,108
TARRANT,4130,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,92
TARRANT,4130,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,427
TARRANT,4130,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,118
TARRANT,4130,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,127
TARRANT,4130,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,156
TARRANT,4130,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,199
TARRANT,4130,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1950
TARRANT,4130,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,73
TARRANT,4130,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,309
TARRANT,4135,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,37
TARRANT,4135,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,75
TARRANT,4135,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,65
TARRANT,4135,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,54
TARRANT,4135,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,84
TARRANT,4135,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,99
TARRANT,4135,EV,2020 NOVEMBER 3RD GENERAL ELECTION,762
TARRANT,4135,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,42
TARRANT,4135,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,81
TARRANT,4136,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,54
TARRANT,4136,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,103
TARRANT,4136,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,72
TARRANT,4136,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,53
TARRANT,4136,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,116
TARRANT,4136,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,105
TARRANT,4136,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1270
TARRANT,4136,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,48
TARRANT,4136,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,96
TARRANT,4137,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,44
TARRANT,4137,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,198
TARRANT,4137,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,90
TARRANT,4137,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,87
TARRANT,4137,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,97
TARRANT,4137,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,107
TARRANT,4137,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1018
TARRANT,4137,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,27
TARRANT,4137,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,147
TARRANT,4138,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,14
TARRANT,4138,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,31
TARRANT,4138,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,5
TARRANT,4138,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,4
TARRANT,4138,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,21
TARRANT,4138,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,42
TARRANT,4138,EV,2020 NOVEMBER 3RD GENERAL ELECTION,364
TARRANT,4138,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,6
TARRANT,4138,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,31
TARRANT,4141,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,43
TARRANT,4141,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,108
TARRANT,4141,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,51
TARRANT,4141,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,39
TARRANT,4141,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,98
TARRANT,4141,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,172
TARRANT,4141,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1620
TARRANT,4141,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,32
TARRANT,4141,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,174
TARRANT,4144,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,42
TARRANT,4144,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,182
TARRANT,4144,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,39
TARRANT,4144,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,34
TARRANT,4144,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,55
TARRANT,4144,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,106
TARRANT,4144,EV,2020 NOVEMBER 3RD GENERAL ELECTION,923
TARRANT,4144,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,21
TARRANT,4144,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,122
TARRANT,4155,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,42
TARRANT,4155,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,35
TARRANT,4155,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,81
TARRANT,4155,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,24
TARRANT,4155,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,87
TARRANT,4155,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,25
TARRANT,4155,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1108
TARRANT,4155,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,31
TARRANT,4155,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,36
TARRANT,4159,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,25
TARRANT,4159,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,88
TARRANT,4159,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,18
TARRANT,4159,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,18
TARRANT,4159,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,28
TARRANT,4159,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,62
TARRANT,4159,EV,2020 NOVEMBER 3RD GENERAL ELECTION,934
TARRANT,4159,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,11
TARRANT,4159,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,65
TARRANT,4162,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,7
TARRANT,4162,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,15
TARRANT,4162,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,4
TARRANT,4162,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,4
TARRANT,4162,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,28
TARRANT,4162,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,8
TARRANT,4162,EV,2020 NOVEMBER 3RD GENERAL ELECTION,276
TARRANT,4162,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,7
TARRANT,4162,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,21
TARRANT,4163,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,58
TARRANT,4163,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,159
TARRANT,4163,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,79
TARRANT,4163,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,40
TARRANT,4163,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,95
TARRANT,4163,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,59
TARRANT,4163,EV,2020 NOVEMBER 3RD GENERAL ELECTION,930
TARRANT,4163,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,46
TARRANT,4163,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,99
TARRANT,4178,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,64
TARRANT,4178,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,217
TARRANT,4178,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,137
TARRANT,4178,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,249
TARRANT,4178,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,192
TARRANT,4178,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,297
TARRANT,4178,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2031
TARRANT,4178,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,77
TARRANT,4178,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,307
TARRANT,4179,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,36
TARRANT,4179,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,50
TARRANT,4179,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,49
TARRANT,4179,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,23
TARRANT,4179,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,92
TARRANT,4179,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,34
TARRANT,4179,EV,2020 NOVEMBER 3RD GENERAL ELECTION,712
TARRANT,4179,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,30
TARRANT,4179,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,54
TARRANT,4182,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,120
TARRANT,4182,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,417
TARRANT,4182,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,159
TARRANT,4182,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,144
TARRANT,4182,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,207
TARRANT,4182,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,198
TARRANT,4182,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2176
TARRANT,4182,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,86
TARRANT,4182,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,281
TARRANT,4191,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,26
TARRANT,4191,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,77
TARRANT,4191,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,15
TARRANT,4191,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,15
TARRANT,4191,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,33
TARRANT,4191,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,63
TARRANT,4191,EV,2020 NOVEMBER 3RD GENERAL ELECTION,782
TARRANT,4191,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,19
TARRANT,4191,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,111
TARRANT,4195,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,28
TARRANT,4195,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,24
TARRANT,4195,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,26
TARRANT,4195,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,6
TARRANT,4195,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,37
TARRANT,4195,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,4
TARRANT,4195,EV,2020 NOVEMBER 3RD GENERAL ELECTION,511
TARRANT,4195,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,18
TARRANT,4195,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,13
TARRANT,4201,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,29
TARRANT,4201,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,20
TARRANT,4201,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,44
TARRANT,4201,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,1
TARRANT,4201,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,53
TARRANT,4201,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,8
TARRANT,4201,EV,2020 NOVEMBER 3RD GENERAL ELECTION,460
TARRANT,4201,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,20
TARRANT,4201,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,7
TARRANT,4202,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,50
TARRANT,4202,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,77
TARRANT,4202,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,32
TARRANT,4202,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,14
TARRANT,4202,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,50
TARRANT,4202,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,56
TARRANT,4202,EV,2020 NOVEMBER 3RD GENERAL ELECTION,797
TARRANT,4202,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,21
TARRANT,4202,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,54
TARRANT,4203,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,51
TARRANT,4203,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,68
TARRANT,4203,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,82
TARRANT,4203,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,36
TARRANT,4203,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,112
TARRANT,4203,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,66
TARRANT,4203,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1006
TARRANT,4203,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,41
TARRANT,4203,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,60
TARRANT,4204,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,50
TARRANT,4204,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,135
TARRANT,4204,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,81
TARRANT,4204,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,41
TARRANT,4204,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,140
TARRANT,4204,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,252
TARRANT,4204,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2043
TARRANT,4204,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,73
TARRANT,4204,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,251
TARRANT,4218,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,15
TARRANT,4218,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,54
TARRANT,4218,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,14
TARRANT,4218,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,3
TARRANT,4218,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,35
TARRANT,4218,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,52
TARRANT,4218,EV,2020 NOVEMBER 3RD GENERAL ELECTION,697
TARRANT,4218,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,14
TARRANT,4218,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,84
TARRANT,4222,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,20
TARRANT,4222,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,47
TARRANT,4222,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,19
TARRANT,4222,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,8
TARRANT,4222,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,29
TARRANT,4222,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,40
TARRANT,4222,EV,2020 NOVEMBER 3RD GENERAL ELECTION,543
TARRANT,4222,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,29
TARRANT,4222,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,53
TARRANT,4230,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,107
TARRANT,4230,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,315
TARRANT,4230,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,170
TARRANT,4230,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,195
TARRANT,4230,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,278
TARRANT,4230,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,321
TARRANT,4230,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2538
TARRANT,4230,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,117
TARRANT,4230,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,378
TARRANT,4231,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,32
TARRANT,4231,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,31
TARRANT,4231,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,45
TARRANT,4231,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,9
TARRANT,4231,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,73
TARRANT,4231,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,22
TARRANT,4231,EV,2020 NOVEMBER 3RD GENERAL ELECTION,622
TARRANT,4231,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,17
TARRANT,4231,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,9
TARRANT,4232,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,42
TARRANT,4232,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,110
TARRANT,4232,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,80
TARRANT,4232,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,60
TARRANT,4232,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,94
TARRANT,4232,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,127
TARRANT,4232,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2111
TARRANT,4232,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,27
TARRANT,4232,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,83
TARRANT,4233,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,58
TARRANT,4233,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,40
TARRANT,4233,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,82
TARRANT,4233,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,7
TARRANT,4233,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,68
TARRANT,4233,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,16
TARRANT,4233,EV,2020 NOVEMBER 3RD GENERAL ELECTION,731
TARRANT,4233,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,35
TARRANT,4233,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,6
TARRANT,4234,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,61
TARRANT,4234,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,266
TARRANT,4234,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,108
TARRANT,4234,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,85
TARRANT,4234,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,205
TARRANT,4234,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,289
TARRANT,4234,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2312
TARRANT,4234,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,98
TARRANT,4234,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,326
TARRANT,4239,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,5
TARRANT,4239,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,1
TARRANT,4239,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,1
TARRANT,4239,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,5
TARRANT,4239,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,5
TARRANT,4239,EV,2020 NOVEMBER 3RD GENERAL ELECTION,69
TARRANT,4239,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,1
TARRANT,4239,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,7
TARRANT,4242,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,10
TARRANT,4242,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,55
TARRANT,4242,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,17
TARRANT,4242,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,30
TARRANT,4242,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,23
TARRANT,4242,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,77
TARRANT,4242,EV,2020 NOVEMBER 3RD GENERAL ELECTION,432
TARRANT,4242,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,16
TARRANT,4242,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,83
TARRANT,4243,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,60
TARRANT,4243,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,167
TARRANT,4243,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,54
TARRANT,4243,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,53
TARRANT,4243,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,68
TARRANT,4243,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,82
TARRANT,4243,EV,2020 NOVEMBER 3RD GENERAL ELECTION,986
TARRANT,4243,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,50
TARRANT,4243,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,112
TARRANT,4245,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,1
TARRANT,4245,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,3
TARRANT,4245,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,1
TARRANT,4245,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,10
TARRANT,4245,EV,2020 NOVEMBER 3RD GENERAL ELECTION,73
TARRANT,4245,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,2
TARRANT,4245,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,3
TARRANT,4250,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,51
TARRANT,4250,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,133
TARRANT,4250,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,91
TARRANT,4250,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,88
TARRANT,4250,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,178
TARRANT,4250,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,173
TARRANT,4250,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2229
TARRANT,4250,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,59
TARRANT,4250,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,151
TARRANT,4252,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,58
TARRANT,4252,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,67
TARRANT,4252,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,52
TARRANT,4252,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,57
TARRANT,4252,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,70
TARRANT,4252,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,93
TARRANT,4252,EV,2020 NOVEMBER 3RD GENERAL ELECTION,643
TARRANT,4252,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,31
TARRANT,4252,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,76
TARRANT,4253,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,24
TARRANT,4253,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,36
TARRANT,4253,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,29
TARRANT,4253,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,11
TARRANT,4253,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,33
TARRANT,4253,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,16
TARRANT,4253,EV,2020 NOVEMBER 3RD GENERAL ELECTION,473
TARRANT,4253,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,11
TARRANT,4253,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,26
TARRANT,4256,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,7
TARRANT,4256,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,15
TARRANT,4256,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,15
TARRANT,4256,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,6
TARRANT,4256,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,20
TARRANT,4256,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,9
TARRANT,4256,EV,2020 NOVEMBER 3RD GENERAL ELECTION,298
TARRANT,4256,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,9
TARRANT,4256,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,5
